,keywords,number_of_times_word_appeared,tf,idf,tf_idf
459,organisations,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
500,supérieure,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
524,source,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
523,android,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
521,entités,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
520,excellent,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
517,certains,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
515,développées,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
513,mapreduce,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
511,image,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
510,diplôme,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
509,intervenir,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
506,quipements,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
505,situation,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
499,représenter,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
460,initiative,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
495,pilotable,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
491,date,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
488,processus,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
487,physique,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
481,répartiteurs,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
480,ihm,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
479,aptitude,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
477,laissent,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
476,spring,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
474,exploitables,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
467,inscrit,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
465,animation,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
387,tactiles,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
383,accompagner,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
375,mutations,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
274,comptable,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
312,bilan,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
309,interfaces,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
303,mysql,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
302,création,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
299,protocole,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
294,conque,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
292,chain,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
288,chéant,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
280,flexibilité,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
278,relations,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
276,delivery,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
275,implémentées,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
273,scenarios,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
315,complexes,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
272,ponctuellement,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
266,j2e,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
265,hiérarchique,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
263,software,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
260,bagnolet,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
259,clouds,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
253,kworld,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
251,qos,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
250,basé,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
249,practice,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
248,frontend,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
247,proposée,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
314,aspects,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
318,memory,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
373,connectés,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
349,bénéficiaires,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
371,prévoir,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
370,détaillées,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
369,guice,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
366,alertes,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
365,purement,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
359,réussie,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
358,intégrera,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
357,progressivement,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
355,organisme,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
354,partenaires,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
352,complémentaire,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
350,redis,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
348,puis,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
321,jenkins,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
347,pertinent,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
344,cellule,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
341,universitaire,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
340,permettra,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
338,remontée,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
333,légale,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
332,international,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
329,descf,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
328,quivalent,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
326,approfondie,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
324,aimez,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
323,biais,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
526,mstcf,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
532,retraite,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
533,candidats,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
709,pcmo,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
730,caractéristiques,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
729,tablette,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
727,contraintes,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
724,cahier,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
721,sonar,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
720,tablir,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
717,autours,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
715,profession,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
714,studio,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
713,ailleurs,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
711,quelques,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
710,anticipation,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
708,superviser,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
733,sharding,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
706,limitations,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
705,implémenter,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
703,websockets,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
698,enjeux,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
694,tomcat,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
686,statistiques,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
685,gère,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
680,suivantes,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
678,pme,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
677,appliqué,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
674,virtuels,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
670,dms,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
731,développements,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
739,responsable,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
663,hadoop,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
768,concepteurs,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
798,paramétrage,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
797,partie,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
795,server,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
792,conformes,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
791,aws,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
786,dossier,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
784,ec2,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
782,stagiaireskpmg,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
780,réutilisabilité,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
779,graphique,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
774,bien,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
770,réponse,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
765,mémoire,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
741,charges,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
764,milliards,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
758,tenant,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
755,search,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
753,caisses,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
752,apporter,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
750,storm,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
749,destination,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
748,près,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
747,exploitants,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
746,mesure,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
743,exécuter,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
742,droit,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
666,concluant,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
661,cv,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
534,json,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
563,organisationnelles,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
589,vue,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
586,assitance,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
582,capistrano,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
579,acteurs,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
578,iaas,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
573,multiposting,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
572,intranet,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
570,engager,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
569,etudier,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
566,attendez,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
565,juju,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
564,cosystème,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
559,indoor,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
599,suivi,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
554,sécurisation,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
552,elastic,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
551,mailto,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
550,accessibles,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
548,ainsi,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
547,besoins,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
545,abouti,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
542,css3,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
539,cotisations,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
538,complète,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
536,laboration,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
535,développés,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
596,rackspace,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
600,doivent,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
659,planification,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
631,tranger,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
656,viendra,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
655,pmi,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
653,vivre,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
652,métiers,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
650,embarqué,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
649,devices,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
646,changement,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
643,processing,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
642,rurale,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
640,simple,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
639,croissante,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
634,vmware,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
630,génériques,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
602,barres,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
621,obtenir,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
619,gales,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
617,visual,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
616,devra,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
615,miage,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
614,appréhension,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
613,logement,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
612,panorama,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
611,concernées,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
608,unitaires,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
605,multimédia,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
603,entrevoir,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
241,routage,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
799,vidéos,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
239,rejoindre,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
66,voix,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
181,opengl,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
57,best,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
121,public,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
178,propositions,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
63,amazon,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
172,assujettissement,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
64,jobs,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
169,stratégie,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
35,répartis,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
168,manufacturing,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
167,santé,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
166,franonymous,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
165,chargé,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
71,participez,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
162,anglais,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
74,mans_,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
54,osgi,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
182,effervescence,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
183,coûts,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
53,créativité,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
208,achats,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
36,enseigne,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
37,gnu,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
203,rédiger,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
202,supply,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
38,supervision,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
39,alternance,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
42,réalisera,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
44,justifiez,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
200,objets,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
49,versées,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
194,promotions,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
188,cdfeengine,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
51,conclusions,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
187,disposant,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
160,mutualité,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
76,flow,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
77,déposer,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
105,sociaux,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
106,navigation,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
135,logiciel,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
134,haproxy,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
110,pilotage,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
111,minimum,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
133,considérer,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
132,démonstrations,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
131,appuiera,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
112,livrés,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
129,identifiés,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
126,relatifs,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
116,processeur,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
124,tâches,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
123,openstack,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
122,utilisatrices,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
137,côté,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
140,centrale,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
159,database,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
99,courte,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
78,reporting,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
157,agrémenter,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
156,doté,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
83,exécutées,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
85,prestations,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
155,coté,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
86,cfengine,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
87,commissariat,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
88,principalement,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
151,agiles,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
150,référence,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
91,portabilité,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
147,lemans,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
97,msg,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
98,refacturation,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
209,comptes,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
58,kpmgrecrute,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
120,participer,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
232,conduite,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
6,handicap,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
22,mobile,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
227,defined,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
219,leader,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
13,années,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
11,framework,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
10,tudierez,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
215,maîtrisez,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
231,retenues,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
5,produire,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
216,containers,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
8,recherché,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
26,qualifier,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
217,entreprenant,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
230,orienté,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
229,support,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
25,approches,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
9,hbase,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
233,attendons,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
23,vuforia,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
221,transformations,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
224,http,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
17,benchmark,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
213,millions,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
4,futurs,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
223,libre,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
33,aider,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
32,dynamique,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
212,motivation,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
30,existantes,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
236,configuration,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
15,sélectionnés,1,3.914353935882883e-05,2.302585092994046,9.013133021466497e-05
462,contribuer,2,7.828707871765765e-05,1.6094379124341003,0.000125998192541911
628,analytics,2,7.828707871765765e-05,1.6094379124341003,0.000125998192541911
626,salariés,2,7.828707871765765e-05,1.6094379124341003,0.000125998192541911
597,rédactionnelles,2,7.828707871765765e-05,1.6094379124341003,0.000125998192541911
593,fonctionnalités,2,7.828707871765765e-05,1.6094379124341003,0.000125998192541911
766,codes,2,7.828707871765765e-05,1.6094379124341003,0.000125998192541911
632,nao,2,7.828707871765765e-05,1.6094379124341003,0.000125998192541911
148,conception,2,7.828707871765765e-05,1.6094379124341003,0.000125998192541911
149,validation,2,7.828707871765765e-05,1.6094379124341003,0.000125998192541911
458,bigdata,2,7.828707871765765e-05,1.6094379124341003,0.000125998192541911
225,concepts,2,7.828707871765765e-05,1.6094379124341003,0.000125998192541911
618,cycle,2,7.828707871765765e-05,1.6094379124341003,0.000125998192541911
598,métrologie,2,7.828707871765765e-05,1.6094379124341003,0.000125998192541911
